FAKEID,prob of Renewal,prob of Defect,Predicted Defect
276M05OB,1.0,0.0,0
848V06RB,0.0,1.0,1
271Y92KV,0.0,1.0,1
062T32PE,0.0,1.0,1
846K14CH,0.0,1.0,1
205F70DG,0.0,1.0,1
196G56RK,1.0,0.0,0
223J80YJ,1.0,0.0,0
863S48YR,1.0,0.0,0
823D87PR,1.0,0.0,0
007E24NA,0.0,1.0,1
283X45TS,1.0,0.0,0
771D51ZU,1.0,0.0,0
861E81EH,0.0,1.0,1
858P72MG,0.0,1.0,1
865O03WF,1.0,0.0,0
330C66SJ,0.0,1.0,1
648G08RB,0.0,1.0,1
576E81YQ,0.0,1.0,1
957Y13JO,0.5,0.5,0
914G49IH,0.0,1.0,1
567V50OY,1.0,0.0,0
437R80FF,1.0,0.0,0
427K40YH,0.0,1.0,1
850M62NC,1.0,0.0,0
566J08FH,0.0,1.0,1
240B72EH,0.0,1.0,1
899U90AT,0.0,1.0,1
767S52IA,0.0,1.0,1
577Q82JI,1.0,0.0,0
686P85AM,0.0,1.0,1
420T37BO,0.0,1.0,1
605Q65CM,1.0,0.0,0
709P67LM,0.0,1.0,1
516B17UK,0.0,1.0,1
255Q24KL,1.0,0.0,0
545P92FP,0.0,1.0,1
170H09DS,0.0,1.0,1
162G22NB,1.0,0.0,0
823V40WB,1.0,0.0,0
256H84VY,0.0,1.0,1
382Q62CQ,0.5,0.5,0
854S82TO,1.0,0.0,0
906V89MD,0.0,1.0,1
958S17HD,1.0,0.0,0
863J79FT,1.0,0.0,0
453U75TR,0.0,1.0,1
030J83BU,0.0,1.0,1
122U37SC,0.0,1.0,1
851A90NG,1.0,0.0,0
054G54HI,0.0,1.0,1
161J88PP,0.0,1.0,1
629T17AC,1.0,0.0,0
799I76SE,1.0,0.0,0
107Q98XK,1.0,0.0,0
290M85BK,0.0,1.0,1
032O43KR,1.0,0.0,0
944C62BQ,0.0,1.0,1
671N63QV,0.0,1.0,1
904J93KY,0.0,1.0,1
727Y48MR,1.0,0.0,0
776W75RI,0.0,1.0,1
253P25OW,1.0,0.0,0
018T28ZP,0.0,1.0,1
071G11LV,0.0,1.0,1
971Z24EF,0.0,1.0,1
358Z13LT,1.0,0.0,0
844U09RI,1.0,0.0,0
614Q63WW,0.0,1.0,1
126W44ZU,1.0,0.0,0
900P45MY,0.0,1.0,1
018P94CW,1.0,0.0,0
425R90ZL,0.0,1.0,1
235R88WE,0.0,1.0,1
808K58JM,0.0,1.0,1
417C97SH,0.0,1.0,1
811L32MJ,1.0,0.0,0
493R10YL,1.0,0.0,0
406S12TM,0.0,1.0,1
050K25NY,1.0,0.0,0
129N94TP,0.0,1.0,1
270D05LV,0.0,1.0,1
231R93WA,0.5,0.5,0
002S04YV,1.0,0.0,0
826S72CA,0.0,1.0,1
979E83YH,0.0,1.0,1
816B63FU,0.0,1.0,1
232V64PR,0.0,1.0,1
204G89UN,0.0,1.0,1
845S14IZ,0.0,1.0,1
357H46MH,1.0,0.0,0
334O84EY,0.0,1.0,1
354U70XP,1.0,0.0,0
494W21PR,0.0,1.0,1
529A23LF,0.0,1.0,1
186J74OL,0.0,1.0,1
555W77FX,0.0,1.0,1
632R16ZE,0.0,1.0,1
317H79XS,0.0,1.0,1
749H94NO,0.0,1.0,1
081B60BV,1.0,0.0,0
073W10EM,1.0,0.0,0
360A23VT,0.0,1.0,1
774K13VL,0.0,1.0,1
618I11SK,0.0,1.0,1
651Z91CC,0.0,1.0,1
852F86RT,1.0,0.0,0
433U70KY,0.0,1.0,1
102D82ZJ,1.0,0.0,0
224K40KJ,1.0,0.0,0
884F19NL,1.0,0.0,0
866J05UJ,0.0,1.0,1
845D75OM,1.0,0.0,0
349Z20NI,0.0,1.0,1
910M00LF,0.0,1.0,1
360Z40HW,0.0,1.0,1
871H64PT,1.0,0.0,0
274K70TT,1.0,0.0,0
127Y08BW,1.0,0.0,0
094E60FO,1.0,0.0,0
102B43VU,0.0,1.0,1
528M87RV,1.0,0.0,0
694S41WX,0.0,1.0,1
924X85UG,0.0,1.0,1
109X18QD,0.75,0.25,0
581W52OS,0.0,1.0,1
724W51OC,0.0,1.0,1
857I96AX,1.0,0.0,0
077C52DY,0.0,1.0,1
274C77PD,0.0,1.0,1
198P10NG,0.0,1.0,1
784U81KC,1.0,0.0,0
286D66WM,1.0,0.0,0
189F45JS,1.0,0.0,0
339W34GI,0.0,1.0,1
548A47HW,1.0,0.0,0
620N32VQ,0.0,1.0,1
595U33QV,1.0,0.0,0
688Q79MN,0.0,1.0,1
573I73NV,0.0,1.0,1
135K58GY,1.0,0.0,0
031B11IE,0.0,1.0,1
767G59PO,1.0,0.0,0
566O24QV,1.0,0.0,0
749B86KV,0.0,1.0,1
373A21IB,1.0,0.0,0
251N32PD,0.5,0.5,0
622S54SA,1.0,0.0,0
927Z05YR,0.0,1.0,1
124Y71OQ,0.0,1.0,1
750P90KM,1.0,0.0,0
208B79QD,1.0,0.0,0
718N39JV,1.0,0.0,0
652W15PU,1.0,0.0,0
535U03OD,1.0,0.0,0
217G52MI,0.0,1.0,1
360L88GR,0.0,1.0,1
066L32QD,0.0,1.0,1
296Q75FR,1.0,0.0,0
231Q81HJ,1.0,0.0,0
276Y39VJ,1.0,0.0,0
929O40RN,1.0,0.0,0
697W51RU,1.0,0.0,0
552S20PC,1.0,0.0,0
753J48XD,1.0,0.0,0
559W17DQ,1.0,0.0,0
562E25QR,0.0,1.0,1
920M64XY,1.0,0.0,0
494Z77ZB,1.0,0.0,0
639X74WL,1.0,0.0,0
550R00WN,0.0,1.0,1
292I57GT,1.0,0.0,0
051X26AL,1.0,0.0,0
209Z42MK,1.0,0.0,0
297E42IU,1.0,0.0,0
885Y47TQ,1.0,0.0,0
026U40CA,1.0,0.0,0
757T11IW,1.0,0.0,0
734S26WF,1.0,0.0,0
250N29VT,0.0,1.0,1
606G59OK,0.0,1.0,1
242B07RG,1.0,0.0,0
256D29SK,0.0,1.0,1
021U42WH,1.0,0.0,0
339Q06KK,1.0,0.0,0
065S49CA,1.0,0.0,0
245O88UV,0.0,1.0,1
582H62FS,1.0,0.0,0
611U54SE,1.0,0.0,0
353F80AU,1.0,0.0,0
359L28JL,1.0,0.0,0
508J04HH,0.0,1.0,1
018I21CJ,1.0,0.0,0
188N49PR,1.0,0.0,0
626D08XY,1.0,0.0,0
141Z30CE,1.0,0.0,0
220V20UM,1.0,0.0,0
129Q70IZ,0.0,1.0,1
069D79OQ,1.0,0.0,0
759G64EG,0.0,1.0,1
364V93AX,1.0,0.0,0
029F11WF,1.0,0.0,0
229L11ME,0.0,1.0,1
293D73ZC,0.0,1.0,1
637I00CD,1.0,0.0,0
193T74PH,1.0,0.0,0
385W46FL,0.0,1.0,1
768G27MX,1.0,0.0,0
226R42JT,1.0,0.0,0
884O44KB,0.0,1.0,1
536R32LA,1.0,0.0,0
069J44QK,1.0,0.0,0
583G05FN,1.0,0.0,0
406F46IY,1.0,0.0,0
339L93PX,0.0,1.0,1
073X85JP,1.0,0.0,0
018E38VZ,0.0,1.0,1
217W18JQ,1.0,0.0,0
356H66SR,0.0,1.0,1
761T01YU,0.0,1.0,1
030A04BJ,1.0,0.0,0
053H94SI,1.0,0.0,0
827V21RE,0.0,1.0,1
674H19YX,0.0,1.0,1
158A83OT,0.0,1.0,1
547K03LZ,0.0,1.0,1
340C20EE,0.0,1.0,1
374R87UJ,1.0,0.0,0
188J70ER,1.0,0.0,0
223Q47NU,1.0,0.0,0
467E15OT,0.0,1.0,1
310I70TO,1.0,0.0,0
954E78EN,1.0,0.0,0
216C33DY,1.0,0.0,0
628E73SP,0.0,1.0,1
128C40XH,0.0,1.0,1
980N25WR,1.0,0.0,0
162R11AB,0.0,1.0,1
634J70NY,1.0,0.0,0
120G50EJ,1.0,0.0,0
617H13DX,0.0,1.0,1
900G95LP,0.0,1.0,1
663R63HS,0.0,1.0,1
541O46MS,1.0,0.0,0
555N59ED,1.0,0.0,0
853K94JH,0.0,1.0,1
754F72RR,1.0,0.0,0
632C83MU,0.0,1.0,1
901B03ZG,1.0,0.0,0
286C55MF,1.0,0.0,0
709I84SA,0.0,1.0,1
423K55XJ,1.0,0.0,0
894K94UO,0.0,1.0,1
541M45QF,0.0,1.0,1
859M90CA,0.0,1.0,1
013J08LH,1.0,0.0,0
774I74AM,0.0,1.0,1
189C69QQ,0.0,1.0,1
346B89JH,1.0,0.0,0
883M84LH,0.0,1.0,1
011M24AY,0.0,1.0,1
291D16YX,0.0,1.0,1
594V09IW,0.0,1.0,1
569L68OW,1.0,0.0,0
670H35OD,0.0,1.0,1
129Q69SH,0.0,1.0,1
338X15BP,0.0,1.0,1
099B46MS,0.0,1.0,1
666I76LW,0.0,1.0,1
844N41HJ,0.0,1.0,1
237I14PN,1.0,0.0,0
998X96TA,1.0,0.0,0
786O90SV,1.0,0.0,0
360O69RO,1.0,0.0,0
102A96FG,1.0,0.0,0
978B70AV,0.0,1.0,1
037W80PC,0.0,1.0,1
595E28PX,0.0,1.0,1
365B53EU,0.5,0.5,0
500R47DO,0.0,1.0,1
813C05FD,1.0,0.0,0
947T03LE,1.0,0.0,0
901L17MI,0.0,1.0,1
705T49OD,0.0,1.0,1
355T90AL,1.0,0.0,0
063B48AS,1.0,0.0,0
366B89KT,0.0,1.0,1
211B67WC,1.0,0.0,0
318T84IE,0.25,0.75,1
349X58CC,0.0,1.0,1
741Y09NT,0.0,1.0,1
739M85IP,0.5,0.5,0
497B19YF,0.0,1.0,1
220B43VY,1.0,0.0,0
339M43WL,0.0,1.0,1
203D26NG,1.0,0.0,0
424N43KJ,1.0,0.0,0
102L30AB,0.0,1.0,1
716C36FG,1.0,0.0,0
086L01BY,0.0,1.0,1
614E34VL,1.0,0.0,0
510T70IW,0.0,1.0,1
137I90WS,0.0,1.0,1
541D29KW,0.5,0.5,0
745U74OQ,0.0,1.0,1
280Z63NA,0.0,1.0,1
989V99HC,1.0,0.0,0
232R18FA,0.5,0.5,0
974N98AA,1.0,0.0,0
283J52UY,0.5,0.5,0
993Z00OH,1.0,0.0,0
545O18PG,1.0,0.0,0
869Z88HQ,0.0,1.0,1
481Q19FA,1.0,0.0,0
630E78GK,0.0,1.0,1
725D51ZI,1.0,0.0,0
546O78DQ,0.0,1.0,1
322R93YY,1.0,0.0,0
794Z66CL,1.0,0.0,0
997Z71EM,0.0,1.0,1
996W76FL,0.0,1.0,1
417S80VJ,1.0,0.0,0
733R70IJ,0.0,1.0,1
144J17XY,1.0,0.0,0
130X45OS,0.0,1.0,1
175J25KZ,0.0,1.0,1
949R99AF,1.0,0.0,0
125G07BS,0.0,1.0,1
715J26PB,0.0,1.0,1
318Q97UY,0.0,1.0,1
150V11MS,0.5,0.5,0
820B07KI,0.0,1.0,1
798M60NE,1.0,0.0,0
194X30GT,1.0,0.0,0
294O09DX,1.0,0.0,0
542Q06JY,0.0,1.0,1
866T46JJ,0.0,1.0,1
095W09SM,1.0,0.0,0
642X63YM,0.0,1.0,1
906O65XI,0.0,1.0,1
893A46HN,0.0,1.0,1
658K27YI,1.0,0.0,0
176I19MI,1.0,0.0,0
212O58ZA,0.0,1.0,1
482F31DC,0.0,1.0,1
821O02HT,1.0,0.0,0
780L58OR,1.0,0.0,0
907Y05YO,1.0,0.0,0
711S85NK,0.0,1.0,1
831W27YN,1.0,0.0,0
413J66RE,0.0,1.0,1
506Q73EV,1.0,0.0,0
688W47ED,0.0,1.0,1
770W80SW,1.0,0.0,0
824U95VK,1.0,0.0,0
634S68ZZ,0.0,1.0,1
244Z69BU,0.0,1.0,1
195Y38QO,1.0,0.0,0
584R18UU,1.0,0.0,0
532H64JE,0.0,1.0,1
381T28NE,1.0,0.0,0
401J35QE,0.0,1.0,1
502U21CX,0.0,1.0,1
285A27RM,0.0,1.0,1
218C11FE,0.0,1.0,1
841J88IR,0.0,1.0,1
572M38EV,1.0,0.0,0
969U73MT,1.0,0.0,0
368E67XY,1.0,0.0,0
507H53EN,1.0,0.0,0
000Q29CK,1.0,0.0,0
708H33KS,0.0,1.0,1
877Q94UA,0.0,1.0,1
162B03CM,0.0,1.0,1
184L50WS,0.0,1.0,1
824H37NX,1.0,0.0,0
597Y25LR,0.0,1.0,1
345T72MV,0.0,1.0,1
860E90ZZ,0.0,1.0,1
315W10HU,0.0,1.0,1
666K16BM,0.0,1.0,1
495E50RV,1.0,0.0,0
462E12FC,1.0,0.0,0
166B36OL,0.0,1.0,1
837I41KW,1.0,0.0,0
687F32JE,0.0,1.0,1
433R70TM,0.0,1.0,1
459R23KF,0.0,1.0,1
450F96TX,0.0,1.0,1
086F26FU,0.0,1.0,1
670N68BF,0.0,1.0,1
616N39LO,1.0,0.0,0
263O25WC,0.0,1.0,1
261H15PF,1.0,0.0,0
765F80SL,0.0,1.0,1
304E45YA,0.0,1.0,1
380X48OC,0.0,1.0,1
162L37XZ,0.0,1.0,1
208Y69BQ,1.0,0.0,0
571T70KD,0.0,1.0,1
499P36ES,0.0,1.0,1
836W08YT,1.0,0.0,0
554V78FY,0.0,1.0,1
261S12UJ,0.0,1.0,1
680U80SE,1.0,0.0,0
353E13RP,1.0,0.0,0
862N83GR,1.0,0.0,0
133H46XQ,1.0,0.0,0
936I67VE,1.0,0.0,0
631G05FT,1.0,0.0,0
096Y44LI,1.0,0.0,0
082D11KD,1.0,0.0,0
548C27KV,1.0,0.0,0
623H87EM,0.0,1.0,1
996L55LP,0.0,1.0,1
320A35XO,0.0,1.0,1
382O17DY,1.0,0.0,0
346S47JI,0.0,1.0,1
182K62ES,0.0,1.0,1
355C91DK,0.0,1.0,1
680M17ID,1.0,0.0,0
967W08GX,1.0,0.0,0
939U57OR,1.0,0.0,0
034U83US,1.0,0.0,0
301I25YG,0.0,1.0,1
308M86ZC,0.0,1.0,1
780J01JL,0.0,1.0,1
206O94CN,1.0,0.0,0
933T14HT,0.0,1.0,1
317W14LA,0.0,1.0,1
519V13DF,0.0,1.0,1
569Y67HH,1.0,0.0,0
984P96KG,0.0,1.0,1
878S88RM,1.0,0.0,0
901L50IR,1.0,0.0,0
064M26NR,1.0,0.0,0
099T97VQ,0.0,1.0,1
219R09NS,1.0,0.0,0
665A30KB,0.0,1.0,1
283H16FD,0.0,1.0,1
348B63EM,0.0,1.0,1
626I21CK,0.0,1.0,1
806D69HC,0.0,1.0,1
658Z17UD,0.0,1.0,1
466L82PO,0.0,1.0,1
602P43QT,0.0,1.0,1
509L91FZ,0.0,1.0,1
994U52JU,1.0,0.0,0
139N83XG,1.0,0.0,0
082B91JU,0.0,1.0,1
741F93JR,1.0,0.0,0
786S87EN,1.0,0.0,0
729A74QY,0.0,1.0,1
752M03ZP,1.0,0.0,0
287A42XE,1.0,0.0,0
827Y57CH,1.0,0.0,0
600S59QG,1.0,0.0,0
487P34HL,1.0,0.0,0
986R00QQ,0.0,1.0,1
102C61CL,1.0,0.0,0
983T22UM,1.0,0.0,0
122V71YE,0.0,1.0,1
400N41GY,0.0,1.0,1
678D68XG,1.0,0.0,0
656L10CO,0.0,1.0,1
384H68DN,0.8,0.2,0
351S08JS,0.0,1.0,1
088R54VD,0.0,1.0,1
598N13HT,0.0,1.0,1
880F36SA,0.0,1.0,1
316P71XS,1.0,0.0,0
590K93FT,1.0,0.0,0
791A65KL,1.0,0.0,0
688I47HW,1.0,0.0,0
274E58IY,1.0,0.0,0
486M26OV,1.0,0.0,0
540K36IH,0.0,1.0,1
422K82LS,0.0,1.0,1
874H20NT,0.0,1.0,1
958W34TJ,0.0,1.0,1
904X39QS,0.0,1.0,1
505O09WZ,0.0,1.0,1
125O01ML,1.0,0.0,0
453M42YR,0.0,1.0,1
573N27NP,0.0,1.0,1
696Q97TZ,1.0,0.0,0
732U94FC,1.0,0.0,0
395C95XZ,0.0,1.0,1
769S70OC,0.0,1.0,1
998X27GM,0.0,1.0,1
409Y01XG,0.0,1.0,1
508B05DO,1.0,0.0,0
392T43RE,1.0,0.0,0
940X87DC,1.0,0.0,0
479W75FE,0.0,1.0,1
883R65HK,0.0,1.0,1
998I68BC,1.0,0.0,0
885C17CY,0.0,1.0,1
642T39RA,0.0,1.0,1
670O65NK,1.0,0.0,0
083O45FN,1.0,0.0,0
080A20WT,0.0,1.0,1
772C76HW,1.0,0.0,0
908J25WK,1.0,0.0,0
056H10IC,0.0,1.0,1
792Z51TB,0.0,1.0,1
286X78XS,0.0,1.0,1
805C60CW,0.0,1.0,1
207O77UV,1.0,0.0,0
752N23IB,0.0,1.0,1
983R18EG,0.0,1.0,1
460V03XE,1.0,0.0,0
978Q55SS,0.0,1.0,1
571Q51UK,1.0,0.0,0
756P51QY,1.0,0.0,0
777I06KY,1.0,0.0,0
426B63EY,0.0,1.0,1
597Z68EU,0.0,1.0,1
400U45FH,0.0,1.0,1
065N49SU,1.0,0.0,0
396B13VN,1.0,0.0,0
648J58RO,1.0,0.0,0
838K04FF,0.0,1.0,1
182N06XV,0.0,1.0,1
605T84YW,1.0,0.0,0
024V56DA,1.0,0.0,0
037Z24QW,1.0,0.0,0
242J07BG,0.0,1.0,1
702F39VZ,0.0,1.0,1
381X74YB,0.0,1.0,1
705J06HB,0.0,1.0,1
283D70DL,1.0,0.0,0
028K32LO,1.0,0.0,0
135Z82CL,1.0,0.0,0
690L64XU,0.0,1.0,1
701H43KM,0.0,1.0,1
614N47HQ,1.0,0.0,0
308D01MB,0.0,1.0,1
273O95GV,0.0,1.0,1
223P43SM,1.0,0.0,0
684Z55ND,1.0,0.0,0
121H59TD,1.0,0.0,0
946M67CW,1.0,0.0,0
049V54VB,0.0,1.0,1
608L01QP,0.0,1.0,1
293D15WG,1.0,0.0,0
451Y06XB,1.0,0.0,0
510A95AS,1.0,0.0,0
071A41KG,1.0,0.0,0
859S72TV,0.0,1.0,1
652I98CU,0.0,1.0,1
156X27GY,1.0,0.0,0
850Y36SW,0.0,1.0,1
403A44AJ,0.0,1.0,1
384R74EV,0.0,1.0,1
195J55ZD,0.0,1.0,1
542A11MG,0.0,1.0,1
069E59NT,1.0,0.0,0
416B22BU,1.0,0.0,0
448P57PX,1.0,0.0,0
167D25VZ,1.0,0.0,0
689F91SK,0.5,0.5,0
585G83WD,1.0,0.0,0
130X71ZN,0.0,1.0,1
802T11XZ,0.0,1.0,1
129H61QT,1.0,0.0,0
098G64NL,0.0,1.0,1
169X52FK,1.0,0.0,0
731L42UK,0.0,1.0,1
238V68SY,0.0,1.0,1
623Z44OL,1.0,0.0,0
459F54TJ,1.0,0.0,0
798H57VS,1.0,0.0,0
690Q95YY,0.0,1.0,1
228Q37VO,1.0,0.0,0
295W10QS,1.0,0.0,0
209L73XC,1.0,0.0,0
133A52IX,0.0,1.0,1
180J96UR,0.0,1.0,1
437I65SW,0.0,1.0,1
841Y94UX,1.0,0.0,0
548B88EC,0.0,1.0,1
321K98CC,1.0,0.0,0
398Q70WX,1.0,0.0,0
269R57FA,1.0,0.0,0
961A40DK,1.0,0.0,0
315F66EN,0.0,1.0,1
279T30BX,0.0,1.0,1
299F11LC,1.0,0.0,0
343A72FM,0.0,1.0,1
639H43YM,0.0,1.0,1
244D87ZN,0.0,1.0,1
080G20AK,1.0,0.0,0
763E11GJ,0.5,0.5,0
658B28WJ,0.0,1.0,1
819I59ZL,0.0,1.0,1
180F42JI,0.0,1.0,1
421B24GF,0.0,1.0,1
959A96DM,1.0,0.0,0
791O70WZ,0.0,1.0,1
324T36NJ,1.0,0.0,0
424C30UL,0.0,1.0,1
615H11MJ,1.0,0.0,0
742P02JI,0.0,1.0,1
599Z25TS,1.0,0.0,0
637A81FH,1.0,0.0,0
686S66TZ,1.0,0.0,0
512A09RO,1.0,0.0,0
791M62YF,0.0,1.0,1
376S48IL,0.0,1.0,1
907R84AQ,0.0,1.0,1
283A72YT,0.0,1.0,1
172M86OM,0.0,1.0,1
729X53ND,1.0,0.0,0
536A83DV,0.0,1.0,1
099L79PW,0.0,1.0,1
346Y21LT,0.0,1.0,1
426U67PT,1.0,0.0,0
029R84DS,1.0,0.0,0
786R95YY,0.0,1.0,1
120N93DG,0.0,1.0,1
179M73PU,0.0,1.0,1
399K70LE,1.0,0.0,0
266K98YX,1.0,0.0,0
500W89WI,1.0,0.0,0
710X08PB,0.5,0.5,0
042T74VT,0.0,1.0,1
007K01NP,1.0,0.0,0
533N85BF,0.0,1.0,1
268Y47IS,0.0,1.0,1
988K83IR,0.0,1.0,1
226J73AP,0.0,1.0,1
902L65EZ,0.0,1.0,1
013L35MQ,0.0,1.0,1
570H87JK,1.0,0.0,0
590V50BH,0.0,1.0,1
118Z56JG,1.0,0.0,0
556B94FX,0.0,1.0,1
376U34CG,0.0,1.0,1
216T04TK,0.0,1.0,1
235B07UV,0.0,1.0,1
715G61WY,0.0,1.0,1
084V56HP,1.0,0.0,0
982N49VA,0.5,0.5,0
285M84SL,0.0,1.0,1
153Z68HG,0.0,1.0,1
953S31DY,1.0,0.0,0
363M60DE,0.0,1.0,1
090V23KF,0.0,1.0,1
970N28BD,1.0,0.0,0
137X93BU,1.0,0.0,0
303D13YT,1.0,0.0,0
990S74OI,0.0,1.0,1
427U91UH,0.0,1.0,1
259F16LQ,0.0,1.0,1
677N01DX,0.0,1.0,1
966E89FU,0.0,1.0,1
626Y00JA,1.0,0.0,0
571V99HV,0.0,1.0,1
614Q32ZR,0.0,1.0,1
882T56ZT,1.0,0.0,0
754V21IX,0.0,1.0,1
059J85HF,1.0,0.0,0
937T52MJ,0.0,1.0,1
436Q83GY,0.0,1.0,1
836U69DF,1.0,0.0,0
273Y26AI,1.0,0.0,0
564I52NW,1.0,0.0,0
988V93ZS,0.0,1.0,1
152Z84UV,1.0,0.0,0
416A25KB,0.0,1.0,1
343D26EW,1.0,0.0,0
222H73NY,0.0,1.0,1
954G94EP,0.0,1.0,1
675E78LA,0.3333333333333333,0.6666666666666666,1
830Q59HK,1.0,0.0,0
352H07ET,1.0,0.0,0
466Y54WY,1.0,0.0,0
205K82DJ,0.0,1.0,1
258I02WP,1.0,0.0,0
366W03IW,0.0,1.0,1
494H39TD,0.0,1.0,1
545K23SN,0.0,1.0,1
735I32HN,0.0,1.0,1
954F34GL,0.0,1.0,1
384S69OO,1.0,0.0,0
869I73VE,0.0,1.0,1
719P15YH,0.0,1.0,1
290K65BL,0.0,1.0,1
175S90MA,0.0,1.0,1
461X08ML,1.0,0.0,0
811Q07HC,1.0,0.0,0
349K78JL,0.0,1.0,1
588N68TD,1.0,0.0,0
334Z90AK,0.0,1.0,1
765G64RC,0.0,1.0,1
511J00KR,0.0,1.0,1
857X80MI,1.0,0.0,0
642V80JO,0.0,1.0,1
456U55MQ,1.0,0.0,0
961V08BJ,1.0,0.0,0
149V28LT,1.0,0.0,0
338X96HC,0.0,1.0,1
384O19FU,1.0,0.0,0
372M49EP,0.0,1.0,1
630Y73JL,1.0,0.0,0
998Z80BL,1.0,0.0,0
234R58LI,0.0,1.0,1
660C82MI,0.0,1.0,1
332F82WS,0.0,1.0,1
032R10TI,0.0,1.0,1
488Z80DG,0.0,1.0,1
753H24BN,1.0,0.0,0
929V59UB,0.0,1.0,1
345E21GA,0.0,1.0,1
266N82XC,0.0,1.0,1
716J09ZS,0.0,1.0,1
328X84VN,0.0,1.0,1
677S94SH,0.0,1.0,1
219O47YQ,0.0,1.0,1
558K78BA,1.0,0.0,0
818Z93MB,0.0,1.0,1
463U27FV,1.0,0.0,0
611O84HI,0.0,1.0,1
112Y22EA,1.0,0.0,0
365Y37OQ,1.0,0.0,0
647I94AQ,0.0,1.0,1
517Q91MJ,1.0,0.0,0
652Y66HO,0.0,1.0,1
257R05EN,0.0,1.0,1
213B81RA,1.0,0.0,0
995Y60JH,0.0,1.0,1
970L84OJ,0.0,1.0,1
254J35LC,0.5,0.5,0
361K95SO,1.0,0.0,0
577M38FP,0.0,1.0,1
207R86YX,0.0,1.0,1
543S37KF,1.0,0.0,0
580T84CC,0.0,1.0,1
157Y49PR,1.0,0.0,0
245T85VZ,0.0,1.0,1
108J00XU,0.0,1.0,1
134A30GP,1.0,0.0,0
749F36PH,0.0,1.0,1
098T63JJ,0.0,1.0,1
051S78LS,0.0,1.0,1
753I60WW,1.0,0.0,0
828P58TT,1.0,0.0,0
317C98WE,0.5,0.5,0
084D38GJ,1.0,0.0,0
014E95SY,0.0,1.0,1
593D89GH,0.0,1.0,1
381O08GZ,1.0,0.0,0
554Z91SH,1.0,0.0,0
352C04DK,1.0,0.0,0
485N29KT,1.0,0.0,0
906E64NN,0.0,1.0,1
358M38DZ,0.0,1.0,1
730I21WI,0.0,1.0,1
503A69MJ,1.0,0.0,0
978Y73YN,0.0,1.0,1
576X73SV,0.0,1.0,1
186B40GT,1.0,0.0,0
086J90GV,0.0,1.0,1
794B55FF,1.0,0.0,0
375F55CP,1.0,0.0,0
694K40RD,0.0,1.0,1
178U45RG,1.0,0.0,0
129Z69MA,0.0,1.0,1
989X38ZG,0.0,1.0,1
293P71GY,1.0,0.0,0
608U99GN,1.0,0.0,0
191A22LX,1.0,0.0,0
263W46QW,1.0,0.0,0
533X08MB,0.0,1.0,1
601T47SA,0.0,1.0,1
389Q62HF,1.0,0.0,0
159O76BF,1.0,0.0,0
910M02SW,1.0,0.0,0
118J29AY,0.0,1.0,1
857G73KG,0.0,1.0,1
070M73NY,1.0,0.0,0
381O34DW,0.0,1.0,1
495M66MW,1.0,0.0,0
014B76VW,1.0,0.0,0
760L83IC,1.0,0.0,0
186H41EX,1.0,0.0,0
320R24BC,1.0,0.0,0
075B13IX,0.0,1.0,1
060V27IO,1.0,0.0,0
564O02IQ,0.0,1.0,1
452X03ZR,1.0,0.0,0
116P80OK,1.0,0.0,0
152B93CW,0.0,1.0,1
690M51RO,0.0,1.0,1
015M73JB,1.0,0.0,0
229O11AS,1.0,0.0,0
860J62XG,0.0,1.0,1
684O65EG,0.0,1.0,1
000S37KU,0.0,1.0,1
821C32QI,1.0,0.0,0
630J53DM,0.0,1.0,1
537P74AQ,1.0,0.0,0
334Q95AB,0.0,1.0,1
813D54DS,1.0,0.0,0
144V87ZV,1.0,0.0,0
557S66OV,0.5,0.5,0
312N43SN,1.0,0.0,0
169G02BP,1.0,0.0,0
610N65FG,0.0,1.0,1
504G23BY,0.0,1.0,1
620H83DR,0.0,1.0,1
280X75ZT,0.0,1.0,1
160H98SH,1.0,0.0,0
447W65WF,1.0,0.0,0
650R17WS,0.0,1.0,1
170U19HS,1.0,0.0,0
239O49HS,1.0,0.0,0
100L99TZ,0.5,0.5,0
578A29NQ,0.0,1.0,1
543I17KZ,1.0,0.0,0
467Y26PD,1.0,0.0,0
318Z83PX,1.0,0.0,0
118P62XC,1.0,0.0,0
199T69QL,1.0,0.0,0
871L94FA,1.0,0.0,0
365F13HA,0.0,1.0,1
384M54JI,0.0,1.0,1
558D66ZY,1.0,0.0,0
001Z87SU,0.0,1.0,1
276Q61PZ,1.0,0.0,0
090W85BW,0.0,1.0,1
674P20UC,1.0,0.0,0
275L28BJ,1.0,0.0,0
688S31DP,0.5,0.5,0
004S40TT,1.0,0.0,0
608D02WO,1.0,0.0,0
628B69GW,1.0,0.0,0
160J62RB,0.0,1.0,1
466S04KT,0.0,1.0,1
197U65DW,0.0,1.0,1
920E75PE,1.0,0.0,0
010D38KG,1.0,0.0,0
448K58DZ,1.0,0.0,0
819U47DL,0.0,1.0,1
060B27SW,1.0,0.0,0
734Y86PN,0.0,1.0,1
771X15DS,0.0,1.0,1
208Y82KH,0.0,1.0,1
136G38PD,0.0,1.0,1
505P52ID,1.0,0.0,0
025K20KX,0.0,1.0,1
322T30BQ,1.0,0.0,0
923X88LW,1.0,0.0,0
641L51TS,0.0,1.0,1
946N34LO,0.0,1.0,1
231C18GW,0.6,0.4,0
387I26QB,0.5,0.5,0
007T54TH,0.0,1.0,1
